longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_lt1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,prediction
-121.71,39.71,17.0,2748.0,556.0,1174.0,514.0,3.066,102600.0,0,1,0,0,0,119306.66455985385
-117.88,33.7,17.0,5122.0,1544.0,2966.0,1339.0,3.4835,116700.0,1,0,0,0,0,148561.93505753964
-117.06,33.01,9.0,2470.0,417.0,904.0,427.0,4.4219,209200.0,1,0,0,0,0,198098.82855585794
-119.87,36.79,8.0,2875.0,548.0,1718.0,551.0,3.6522,80200.0,0,1,0,0,0,77689.2134725102
-118.04,34.06,31.0,957.0,295.0,1300.0,287.0,2.1383,153400.0,1,0,0,0,0,148555.26716547884
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,43300.0,0,1,0,0,0,50004.43797056127
-121.05,39.21,43.0,1264.0,273.0,611.0,260.0,2.535,117100.0,0,1,0,0,0,111614.21344178432
-121.85,37.24,17.0,6425.0,1268.0,3934.0,1238.0,5.1228,237600.0,1,0,0,0,0,225804.51576795292
-118.12,33.83,45.0,1579.0,278.0,687.0,285.0,5.0424,225900.0,1,0,0,0,0,250014.10650833597
-119.34,36.3,13.0,2394.0,458.0,1177.0,389.0,2.6875,74400.0,0,1,0,0,0,84904.16961529739
-120.27,38.02,13.0,3839.0,715.0,1486.0,532.0,3.1875,99800.0,0,1,0,0,0,116789.32191222197
-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,240000.0,1,0,0,0,0,231827.73637434051
-118.96,35.87,17.0,1668.0,307.0,888.0,277.0,3.7794,96200.0,0,1,0,0,0,105795.72068190279
-122.31,37.57,37.0,1437.0,305.0,979.0,331.0,4.0,273700.0,0,0,0,0,1,274690.50882014463
-121.96,38.34,7.0,3292.0,698.0,1911.0,702.0,3.89,140300.0,0,1,0,0,0,138267.84657957306
-118.21,33.89,42.0,1739.0,370.0,1104.0,297.0,2.2125,120700.0,1,0,0,0,0,130194.05140900458
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762,253600.0,1,0,0,0,0,242974.380772767
-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,117700.0,1,0,0,0,0,113140.00276439147
-121.36,38.63,28.0,6119.0,985.0,2631.0,934.0,4.875,146400.0,0,1,0,0,0,151075.72802838217
-121.97,39.79,16.0,1453.0,299.0,904.0,286.0,3.5735,89600.0,0,1,0,0,0,94201.5472090884
-118.19,34.1,39.0,2054.0,423.0,1205.0,403.0,4.239,213000.0,1,0,0,0,0,209018.91165125044
-115.54,32.79,30.0,752.0,194.0,733.0,186.0,1.6607,56100.0,0,1,0,0,0,54128.439608812216
-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,500001.0,0,0,0,1,0,481500.4205567913
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,197500.0,0,0,0,0,1,203109.8076001199
-122.69,38.44,35.0,1356.0,241.0,620.0,216.0,3.5521,168300.0,1,0,0,0,0,181749.69793593395
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,200900.0,1,0,0,0,0,209768.59000717572
-117.91,34.04,15.0,8749.0,1761.0,5278.0,1691.0,4.6324,168800.0,1,0,0,0,0,200605.37093415562
-118.06,33.88,17.0,7187.0,1073.0,3844.0,1068.0,6.5901,337400.0,1,0,0,0,0,319134.93350349617
-121.97,37.53,26.0,2506.0,387.0,1273.0,406.0,5.4299,236400.0,1,0,0,0,0,252379.09718379987
-118.22,33.8,36.0,1285.0,347.0,1291.0,337.0,3.7708,157100.0,0,0,0,0,1,157496.93684412172
-121.89,37.35,48.0,1562.0,439.0,1469.0,424.0,2.5673,177500.0,1,0,0,0,0,185740.23453407187
-121.7,37.93,19.0,2005.0,405.0,972.0,403.0,2.2216,156700.0,0,1,0,0,0,150679.8830320025
-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,104200.0,0,1,0,0,0,82836.8889608706
-117.28,33.72,11.0,1161.0,235.0,640.0,210.0,2.1667,114600.0,1,0,0,0,0,129692.48742335365
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,241400.0,1,0,0,0,0,227327.18383107564
-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0,1,0,0,0,0,132482.39095513622
-121.52,39.12,37.0,102.0,17.0,29.0,14.0,4.125,72000.0,0,1,0,0,0,83028.6896496589
-119.31,36.31,18.0,3860.0,760.0,1643.0,664.0,2.0714,92600.0,0,1,0,0,0,87742.78797550134
-122.48,38.32,42.0,2106.0,533.0,1141.0,445.0,3.1129,149300.0,1,0,0,0,0,173888.0515879086
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,139900.0,0,0,0,1,0,144670.44864966124
-118.32,34.04,48.0,1184.0,328.0,953.0,311.0,2.3526,156300.0,1,0,0,0,0,148833.1464372338
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,216000.0,1,0,0,0,0,241707.72516063563
-117.14,32.71,34.0,1694.0,455.0,1467.0,425.0,2.1164,139400.0,0,0,0,0,1,115121.04070038555
-118.23,34.1,41.0,1353.0,379.0,1536.0,416.0,2.1687,157000.0,1,0,0,0,0,162068.37930750733
-121.31,38.0,19.0,908.0,158.0,306.0,154.0,3.9792,131900.0,0,1,0,0,0,151030.69371116965
-121.98,37.33,25.0,3223.0,612.0,1529.0,602.0,5.121,287600.0,1,0,0,0,0,296938.27340306295
-121.38,38.49,11.0,8537.0,1643.0,4224.0,1648.0,2.9647,108900.0,0,1,0,0,0,112821.5718070173
-118.33,34.02,46.0,1528.0,391.0,933.0,366.0,2.1979,125700.0,1,0,0,0,0,131666.8444367941
-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,153500.0,0,0,0,1,0,157755.5819304254
-119.18,36.4,39.0,1730.0,310.0,899.0,309.0,2.6648,129200.0,0,1,0,0,0,82515.10339818237
-117.88,34.14,23.0,2308.0,322.0,1001.0,317.0,7.5112,355500.0,0,1,0,0,0,346936.5486039999
-118.23,33.95,43.0,1683.0,520.0,2190.0,494.0,2.2391,152800.0,1,0,0,0,0,137728.844531041
-118.18,34.02,36.0,1138.0,296.0,1484.0,320.0,2.2813,150700.0,1,0,0,0,0,141023.87867554306
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,500001.0,1,0,0,0,0,474791.7171127174
-119.34,37.12,23.0,1881.0,380.0,64.0,37.0,3.875,125000.0,0,1,0,0,0,143608.2299354512
-117.21,32.8,34.0,1398.0,222.0,532.0,244.0,3.7102,289600.0,0,0,0,0,1,282300.9183772821
-118.52,34.18,43.0,1700.0,380.0,930.0,349.0,3.675,213100.0,1,0,0,0,0,223469.47052455015
-119.55,36.71,32.0,1963.0,508.0,2052.0,518.0,1.9076,55800.0,0,1,0,0,0,56275.233695317176
-117.32,34.07,26.0,971.0,245.0,592.0,207.0,2.1125,84000.0,0,1,0,0,0,86209.12372064937
-122.48,37.75,51.0,2095.0,410.0,1126.0,429.0,4.4,318400.0,0,0,0,1,0,309161.5796222321
-123.79,39.44,36.0,1330.0,273.0,761.0,286.0,2.7813,105800.0,1,0,0,0,0,110410.01667372377
-118.94,35.39,27.0,3074.0,452.0,1223.0,452.0,5.4592,139100.0,0,1,0,0,0,143005.2034676955
-118.18,34.03,26.0,859.0,255.0,835.0,232.0,1.1929,143800.0,1,0,0,0,0,141534.71173356302
-117.93,33.82,28.0,2444.0,555.0,1848.0,567.0,3.0179,198800.0,1,0,0,0,0,185169.31743982522
-117.03,32.71,33.0,3126.0,627.0,2300.0,623.0,3.2596,103000.0,0,0,0,0,1,100283.79564870425
-120.38,34.96,9.0,2813.0,492.0,1144.0,490.0,4.0431,226800.0,1,0,0,0,0,247363.94575856137
-118.17,33.82,50.0,3587.0,693.0,1513.0,651.0,5.5106,252200.0,0,0,0,0,1,276661.58413724543
-118.43,34.21,26.0,2867.0,671.0,1955.0,640.0,4.125,226500.0,1,0,0,0,0,219670.76183540848
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,238400.0,0,0,0,0,1,253959.86089659386
-118.41,34.02,27.0,2224.0,618.0,1594.0,625.0,3.0833,315500.0,1,0,0,0,0,307791.78395804716
-119.17,34.25,15.0,1329.0,282.0,1001.0,284.0,3.65,189300.0,0,0,0,0,1,176050.87684064178
-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557,402900.0,0,0,0,0,1,408576.9060197739
-117.04,32.63,26.0,2756.0,422.0,1166.0,398.0,5.1354,181600.0,0,0,0,0,1,200780.567516495
-122.34,37.46,21.0,1799.0,293.0,576.0,277.0,7.439,500001.0,0,0,0,0,1,503460.88194680016
-118.02,34.05,33.0,2464.0,627.0,2932.0,568.0,3.0625,165800.0,1,0,0,0,0,164375.72757266753
-121.45,38.5,25.0,3033.0,665.0,1559.0,627.0,2.7101,99500.0,0,1,0,0,0,97643.46086359165
-118.38,34.25,38.0,983.0,185.0,513.0,170.0,4.8816,231500.0,1,0,0,0,0,210928.37437731196
-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5.3099,500001.0,1,0,0,0,0,443304.26526177535
-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,247800.0,0,0,0,0,1,232129.81711055996
-121.6,36.81,18.0,1575.0,230.0,751.0,219.0,5.2203,286500.0,1,0,0,0,0,290503.34269492736
-118.14,33.89,39.0,1744.0,339.0,1048.0,330.0,4.5735,195500.0,1,0,0,0,0,209347.65668636793
-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736,191300.0,0,0,0,1,0,187956.31310112803
-122.48,37.78,52.0,2910.0,611.0,1508.0,515.0,3.5865,311400.0,0,0,0,1,0,340180.71965665615
-116.22,34.21,23.0,1175.0,468.0,355.0,151.0,2.2083,42500.0,0,1,0,0,0,39488.05494802847
-117.77,33.71,4.0,1646.0,321.0,859.0,300.0,5.5631,227800.0,1,0,0,0,0,231897.41616195187
-117.86,33.71,21.0,1795.0,406.0,2246.0,400.0,3.152,152800.0,1,0,0,0,0,161284.44285198304
-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,172100.0,0,1,0,0,0,190179.15161524524
-121.33,38.64,27.0,2203.0,493.0,1158.0,492.0,2.4342,119500.0,0,1,0,0,0,109824.57674123257
-122.03,38.25,35.0,1940.0,384.0,1177.0,403.0,3.1389,101100.0,0,1,0,0,0,103847.99588276443
-121.25,37.97,34.0,1288.0,344.0,846.0,293.0,1.7895,63100.0,0,1,0,0,0,71116.04085857898
-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,153800.0,1,0,0,0,0,143023.38459996803
-118.25,33.89,36.0,406.0,71.0,268.0,77.0,3.9,115800.0,1,0,0,0,0,125051.72277990048
-117.33,33.24,13.0,4543.0,881.0,2298.0,870.0,2.9386,143400.0,0,0,0,0,1,154404.54256156585
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,257500.0,0,0,0,0,1,252284.87665020511
-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756,305600.0,1,0,0,0,0,285637.02283959364
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,91600.0,0,1,0,0,0,90136.33392065002
-118.96,35.38,41.0,2417.0,435.0,973.0,406.0,3.0568,85600.0,0,1,0,0,0,90132.50222641623
-118.41,33.99,39.0,3014.0,822.0,3212.0,777.0,1.1985,215000.0,1,0,0,0,0,223592.0268348955
-122.05,37.36,29.0,1733.0,255.0,679.0,278.0,7.5337,406800.0,1,0,0,0,0,424800.22859641886
-116.54,33.81,24.0,6087.0,1217.0,1721.0,833.0,3.1493,199400.0,0,1,0,0,0,195952.3335419029
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,235900.0,1,0,0,0,0,245154.71363645472
-117.95,33.85,13.0,6963.0,1426.0,3892.0,1375.0,4.1325,203500.0,1,0,0,0,0,197811.2999403625
-121.96,37.3,23.0,4040.0,843.0,2181.0,843.0,4.0403,303400.0,1,0,0,0,0,270213.5938685652
-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,4.6406,217500.0,0,0,0,1,0,204785.20607271462
-119.57,36.1,36.0,1729.0,317.0,737.0,278.0,3.5313,68800.0,0,1,0,0,0,83777.25942365122
-122.76,38.52,6.0,2073.0,388.0,826.0,375.0,3.055,224100.0,1,0,0,0,0,208482.79848592615
-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,223300.0,1,0,0,0,0,220480.55513481185
-118.18,34.03,37.0,2115.0,580.0,2842.0,572.0,2.239,121300.0,1,0,0,0,0,134218.95491742867
-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,130600.0,0,1,0,0,0,114650.98010734576
-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,500001.0,1,0,0,0,0,490343.91058868944
-117.33,33.17,11.0,10923.0,2041.0,4773.0,1858.0,4.0791,281300.0,0,0,0,0,1,253618.0585847358
-118.25,34.02,50.0,180.0,89.0,356.0,76.0,2.1944,158300.0,1,0,0,0,0,130273.42279194397
-118.44,34.24,35.0,2344.0,435.0,1531.0,399.0,3.725,178200.0,1,0,0,0,0,193433.70055827976
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,76700.0,0,1,0,0,0,88820.08392535926
-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,186900.0,1,0,0,0,0,212291.11267906893
-117.93,33.72,17.0,4461.0,585.0,2095.0,580.0,7.6709,319500.0,1,0,0,0,0,326817.6742609831
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,233300.0,1,0,0,0,0,204450.19890196258
-117.29,34.11,35.0,2014.0,677.0,1714.0,612.0,0.7075,78800.0,0,1,0,0,0,78028.7946115372
-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16,56800.0,0,1,0,0,0,65569.19437384725
-121.76,36.9,44.0,919.0,309.0,1321.0,301.0,2.0775,121400.0,1,0,0,0,0,146418.77039215819
-118.37,33.9,35.0,1651.0,269.0,707.0,252.0,5.6482,294800.0,1,0,0,0,0,325559.5033368152
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,135500.0,0,1,0,0,0,116602.6946941524
-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681,241400.0,1,0,0,0,0,226490.9436292758
-122.97,38.53,48.0,3939.0,860.0,1257.0,571.0,2.1165,98700.0,1,0,0,0,0,112559.70685829959
-118.03,34.16,36.0,1401.0,218.0,667.0,225.0,7.1615,484700.0,0,1,0,0,0,453634.14221710607
-118.37,34.06,36.0,1661.0,395.0,690.0,365.0,3.3438,500001.0,1,0,0,0,0,450912.0717553224
-121.32,38.21,27.0,2643.0,467.0,1455.0,444.0,3.6398,146700.0,0,1,0,0,0,115224.16580658496
-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899,348500.0,0,0,0,1,0,364704.3946044301
-118.32,34.16,46.0,2345.0,453.0,1031.0,427.0,4.3173,278300.0,1,0,0,0,0,299824.9788482733
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,500001.0,0,0,0,0,1,500584.6575669372
-119.03,36.07,26.0,3210.0,646.0,1908.0,642.0,2.4167,77600.0,0,1,0,0,0,68978.78861203944
-118.18,33.9,34.0,1248.0,320.0,1960.0,338.0,3.1012,140400.0,1,0,0,0,0,144522.47414735137
-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,279300.0,1,0,0,0,0,318039.01890116907
-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,368400.0,0,0,0,0,1,350756.7598966557
-122.14,37.71,18.0,3905.0,1007.0,2197.0,1044.0,3.6932,166800.0,0,0,0,1,0,177170.19372648344
-119.98,38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0,0,1,0,0,0,126470.50835634879
-119.57,37.94,17.0,346.0,130.0,51.0,20.0,3.4861,137500.0,0,1,0,0,0,133339.0085186717
-116.9,32.84,18.0,4215.0,810.0,2104.0,773.0,4.0873,146900.0,1,0,0,0,0,168791.52072293643
-120.15,39.15,25.0,1669.0,348.0,163.0,78.0,5.75,176600.0,0,1,0,0,0,173747.01094225404
-122.12,37.94,22.0,4949.0,626.0,1850.0,590.0,10.4549,500001.0,0,0,0,1,0,497935.2022106566
-124.1,40.5,42.0,2380.0,553.0,1300.0,504.0,1.7574,57500.0,1,0,0,0,0,66911.52476841223
-121.33,38.04,15.0,1933.0,280.0,965.0,260.0,4.6477,142700.0,0,1,0,0,0,154334.55889762793
-118.33,33.88,30.0,1856.0,444.0,899.0,435.0,3.1505,270000.0,1,0,0,0,0,280881.36618478055
-121.46,38.51,18.0,2123.0,606.0,1576.0,599.0,1.5735,110000.0,0,1,0,0,0,95034.12895099231
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,125400.0,1,0,0,0,0,140201.93798895372
-118.3,33.97,42.0,944.0,200.0,567.0,190.0,2.6311,124100.0,1,0,0,0,0,136019.7394482645
-118.2,33.79,47.0,767.0,195.0,569.0,195.0,2.9514,185200.0,0,0,0,0,1,172139.50118957675
-122.71,38.34,23.0,2744.0,588.0,1493.0,557.0,3.1781,162000.0,1,0,0,0,0,178111.109807771
-118.45,34.22,24.0,3442.0,1168.0,4625.0,1097.0,2.0699,183000.0,1,0,0,0,0,160423.63399058089
-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973,113400.0,0,1,0,0,0,107251.3261656954
-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,2.8482,247200.0,0,0,0,1,0,212382.93973840465
-117.28,33.2,11.0,1472.0,261.0,1012.0,285.0,4.21,175600.0,0,0,0,0,1,179578.99407026466
-116.47,33.78,27.0,1781.0,441.0,759.0,340.0,3.3162,113600.0,0,1,0,0,0,124053.3991261475
-117.66,34.05,6.0,5129.0,1119.0,2533.0,949.0,3.625,113600.0,0,1,0,0,0,133200.3142434028
-118.25,34.01,43.0,1429.0,386.0,1412.0,354.0,1.3287,107200.0,1,0,0,0,0,110239.17060628708
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,0,0,0,0,1,183446.34230343634
-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,200000.0,1,0,0,0,0,212623.76701718388
-120.02,38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,121400.0,0,1,0,0,0,117038.28691304436
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,241800.0,1,0,0,0,0,223265.61945894128
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,303000.0,1,0,0,0,0,276613.16656106303
-118.28,33.94,43.0,1201.0,292.0,840.0,252.0,2.7917,105600.0,1,0,0,0,0,111015.46367056758
-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591,148300.0,1,0,0,0,0,156324.5058940699
-122.72,38.44,52.0,1059.0,281.0,627.0,273.0,1.5357,137500.0,1,0,0,0,0,134874.43991588126
-118.46,34.0,39.0,614.0,174.0,538.0,159.0,2.3542,235700.0,1,0,0,0,0,263756.51885561016
-118.08,34.0,35.0,1188.0,342.0,1373.0,332.0,2.9107,150900.0,1,0,0,0,0,146474.1898063569
-118.62,34.15,26.0,5661.0,791.0,2493.0,780.0,7.9814,409900.0,1,0,0,0,0,412117.111982231
-119.84,36.54,19.0,1310.0,241.0,702.0,217.0,2.4375,78200.0,0,1,0,0,0,87495.97385438709
-121.99,37.55,28.0,2414.0,415.0,1106.0,453.0,4.8403,268600.0,1,0,0,0,0,255476.5916585745
-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,265400.0,0,0,0,1,0,267043.19570297917
-119.29,34.37,41.0,1408.0,311.0,793.0,264.0,2.5441,161200.0,0,0,0,0,1,194961.72612954475
-117.25,33.19,18.0,1891.0,306.0,830.0,279.0,4.5764,207000.0,1,0,0,0,0,209304.4669188013
-115.51,32.99,20.0,1402.0,287.0,1104.0,317.0,1.9088,63700.0,0,1,0,0,0,65297.835312362266
-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.1929,165000.0,0,1,0,0,0,171169.8690621256
-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,10.9508,500001.0,0,0,0,1,0,485318.6384275518
-121.57,39.1,28.0,1442.0,333.0,832.0,286.0,1.8413,62300.0,0,1,0,0,0,76517.77829297209
-123.72,41.09,19.0,1970.0,431.0,1166.0,363.0,1.8208,50000.0,1,0,0,0,0,57645.634025803505
-117.18,32.7,44.0,2655.0,514.0,1102.0,489.0,3.6759,368800.0,0,0,0,0,1,375177.07074942027
-121.66,36.71,27.0,4131.0,886.0,2002.0,815.0,3.2929,157500.0,1,0,0,0,0,178388.55009234432
-118.08,34.11,42.0,2628.0,525.0,1494.0,523.0,3.9464,257200.0,1,0,0,0,0,253077.14185209444
-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,147500.0,1,0,0,0,0,137150.98582775105
-122.29,37.56,36.0,805.0,140.0,445.0,139.0,5.8221,289400.0,0,0,0,1,0,292542.5922674677
-121.5,38.57,41.0,1124.0,344.0,807.0,316.0,1.4712,94600.0,0,1,0,0,0,81194.81102958803
-118.98,35.39,22.0,1812.0,457.0,1592.0,420.0,1.4146,49100.0,0,1,0,0,0,52348.62951999353
-119.05,35.36,30.0,4635.0,800.0,2307.0,754.0,3.6548,84700.0,0,1,0,0,0,79869.47476850168
-118.11,33.95,36.0,2049.0,334.0,1105.0,363.0,4.8036,261300.0,1,0,0,0,0,236816.316963429
-122.12,37.69,10.0,2227.0,560.0,1140.0,472.0,2.3973,167300.0,0,0,0,1,0,161458.55894862107
-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771,189900.0,1,0,0,0,0,181682.25889766618
-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,142100.0,1,0,0,0,0,140829.05571451568
-123.08,38.38,28.0,3297.0,676.0,923.0,373.0,3.9167,232600.0,0,0,0,0,1,243792.36341301925
-118.37,34.05,52.0,2346.0,437.0,1121.0,400.0,4.0583,444300.0,1,0,0,0,0,378668.17792274605
-117.9,33.74,24.0,2932.0,955.0,5516.0,911.0,2.7535,111000.0,1,0,0,0,0,128857.77426213287
-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143,327800.0,0,1,0,0,0,311626.84883922903
-117.07,32.71,26.0,4151.0,823.0,2822.0,697.0,2.8372,123400.0,0,0,0,0,1,123647.52015428677
-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,40400.0,0,1,0,0,0,47782.14064611209
-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,130400.0,0,0,0,1,0,139931.26851293124
-117.33,34.03,18.0,2342.0,402.0,1264.0,382.0,4.7986,123700.0,0,1,0,0,0,140483.14076187753
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,210000.0,0,0,0,0,1,185499.54059029248
-122.08,37.92,28.0,2377.0,469.0,1068.0,435.0,4.4561,250000.0,0,0,0,1,0,238474.58853621077
-117.96,33.65,23.0,5379.0,684.0,1826.0,555.0,7.0151,350600.0,1,0,0,0,0,350494.1995526069
-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,381800.0,1,0,0,0,0,417494.8476336353
-123.41,40.07,17.0,449.0,151.0,141.0,53.0,0.8362,87500.0,0,1,0,0,0,81831.2555033582
-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,187700.0,1,0,0,0,0,160804.51977105805
-117.9,34.08,32.0,2068.0,356.0,976.0,370.0,5.212,201200.0,1,0,0,0,0,236596.84686090206
-117.91,34.1,28.0,3694.0,722.0,1999.0,718.0,3.2813,181100.0,1,0,0,0,0,178564.01912437656
-117.65,34.08,35.0,2621.0,391.0,1074.0,391.0,4.7176,166400.0,0,1,0,0,0,184093.1023025537
-121.26,37.95,39.0,1841.0,428.0,1368.0,390.0,2.1583,62000.0,0,1,0,0,0,58123.19136707904
-122.48,37.76,50.0,2236.0,484.0,1171.0,467.0,4.0977,322100.0,0,0,0,1,0,346348.1207737201
-119.16,34.17,17.0,7982.0,1603.0,6437.0,1596.0,4.1279,223900.0,0,0,0,0,1,216439.92615044245
-118.27,33.94,39.0,2078.0,561.0,1901.0,504.0,1.1468,96900.0,1,0,0,0,0,97741.22790594953
-121.81,37.3,15.0,1929.0,345.0,1683.0,347.0,5.5248,235600.0,1,0,0,0,0,210847.4827168392
-118.57,34.22,27.0,2795.0,606.0,1702.0,586.0,3.7798,258400.0,1,0,0,0,0,224199.39241286382
-122.07,37.59,13.0,2578.0,551.0,1680.0,528.0,4.825,222000.0,0,0,0,1,0,219326.3501352496
-117.29,33.1,6.0,6091.0,1018.0,2064.0,957.0,5.1837,259800.0,0,0,0,0,1,265343.0700587115
-121.56,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387,160100.0,0,1,0,0,0,172414.2424181974
-117.95,33.72,21.0,3107.0,483.0,1688.0,503.0,5.9582,288000.0,1,0,0,0,0,273990.87441778614
-122.27,40.39,26.0,1833.0,422.0,939.0,408.0,1.3571,59000.0,0,1,0,0,0,55122.059708733956
-122.65,38.24,24.0,1948.0,310.0,922.0,313.0,4.95,243600.0,1,0,0,0,0,234492.35509325145
-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2.3333,241700.0,0,0,0,0,1,237496.339761245
-122.33,37.39,52.0,573.0,102.0,232.0,92.0,6.2263,500001.0,0,0,0,0,1,487022.4900588252
-122.2,39.51,37.0,2358.0,413.0,1060.0,424.0,2.8333,69700.0,0,1,0,0,0,69660.84675567358
-120.76,35.52,7.0,9613.0,1666.0,4487.0,1653.0,3.6667,250600.0,1,0,0,0,0,223297.3721019699
-117.81,33.89,13.0,3252.0,583.0,1546.0,557.0,5.8243,297900.0,1,0,0,0,0,292995.830215062
-119.06,35.94,18.0,3501.0,721.0,2009.0,660.0,2.6576,65700.0,0,1,0,0,0,82772.17471415052
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0,0,0,0,1,0,394546.68459836836
-118.28,33.97,31.0,2017.0,566.0,2063.0,521.0,1.9219,107000.0,1,0,0,0,0,109795.57190084478
-120.41,36.77,24.0,1335.0,312.0,1180.0,267.0,1.947,68900.0,0,1,0,0,0,64749.61393356888
-121.54,39.47,14.0,1724.0,315.0,939.0,302.0,2.4952,53900.0,0,1,0,0,0,76948.34835742992
-118.8,34.21,16.0,1466.0,196.0,661.0,209.0,6.2893,282700.0,1,0,0,0,0,272160.4625752264
-118.25,33.92,46.0,723.0,154.0,411.0,165.0,2.0893,96500.0,1,0,0,0,0,93784.46528519574
-123.28,40.77,25.0,767.0,206.0,301.0,121.0,1.625,79200.0,0,1,0,0,0,73313.29989341533
-121.76,37.28,17.0,660.0,129.0,431.0,123.0,4.9097,241000.0,1,0,0,0,0,241216.5187630212
-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,223500.0,1,0,0,0,0,227234.03765069673
-118.39,33.92,41.0,80.0,20.0,61.0,23.0,5.25,247200.0,1,0,0,0,0,261096.94628547516
-118.12,33.95,35.0,1604.0,280.0,802.0,280.0,5.752,291000.0,1,0,0,0,0,274036.30659188045
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,287500.0,0,0,0,1,0,259742.76052625728
-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,121200.0,0,1,0,0,0,130335.09904323834
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,341800.0,1,0,0,0,0,352357.6992304233
